raDES,decDES,G_PSF,G_PSFERR,R_PSF,R_PSFERR,I_PSF,I_PSFERR,Z_PSF,Z_PSFERR,objID,raPS1,decPS1,gMeanPSFMag,gMeanPSFMagErr,rMeanPSFMag,rMeanPSFMagErr,iMeanPSFMag,iMeanPSFMagErr,zMeanPSFMag,zMeanPSFMagErr,iMeanKronMag,iMeanKronMagErr
29.713353,-10.287528,21.1613616943359,0.00783678516745567,20.6342487335205,0.0058093392290175,20.4956588745117,0.00781756080687046,20.5478801727295,0.0138643058016896,95650297133475319,29.71339486,-10.28755575,21.1854991912842,0.05044199898839,20.7054996490479,0.0391039997339249,20.6156997680664,0.0246500000357628,20.6236000061035,0.0448179990053177,20.7089996337891,0.0413319990038872
30.724109,-9.897373,21.1537380218506,0.012993399053812,19.6656284332275,0.00431493995711207,18.6770458221436,0.00239154486916959,18.283073425293,0.0025240583345294,96120307240983500,30.72413951,-9.89740932,21.0210990905762,0.0496729984879494,19.7740001678467,0.0104839997366071,18.8309001922607,0.00496299983933568,18.3778991699219,0.00545299984514713,18.9463005065918,0.0111429998651147
30.175539,-9.555299,21.1265716552734,0.0106012392789125,20.8773288726807,0.0101853162050247,20.7923564910889,0.0115686720237136,20.8300323486328,0.0175903793424368,96530301755324016,30.17557526,-9.55533184,21.1653995513916,0.047460999339819,20.8208999633789,0.0299239996820688,20.7898998260498,0.0187250003218651,20.6814002990723,0.0237440001219511,20.9076995849609,0.0415350012481213
29.666915,-9.631992,21.1152725219727,0.00790844298899174,20.9247169494629,0.00833110883831978,20.9089050292969,0.0107446247711778,20.9789714813232,0.0192475523799658,96440296669432032,29.66694048,-9.63202074,21.0893993377686,0.018453000113368,20.8889007568359,0.0320039987564087,20.8766994476318,0.013782000169158,20.8537006378174,0.0469200015068054,21.020299911499,0.0382639989256859
30.299533,-10.237014,21.1610984802246,0.012911070138216,20.4144344329834,0.00937664415687323,20.1897296905518,0.00683031929656863,20.0667114257813,0.0105150071904063,95710302995255918,30.29955379,-10.2370399,21.1065998077393,0.0249850004911423,20.4165000915527,0.0244939997792244,20.2015991210938,0.0146350003778934,20.1284008026123,0.0218470003455877,20.2794990539551,0.0268450006842613
30.24607,-9.931192,21.1661510467529,0.0105822971090674,20.6772365570068,0.0081059243530035,20.5194263458252,0.0085372244939208,20.4015350341797,0.0134187014773488,96080302460832914,30.24609764,-9.93122733,21.3617992401123,0.0641380026936531,20.7301998138428,0.0324329994618893,20.494800567627,0.0209870003163815,20.5608997344971,0.0423070006072521,20.5799007415771,0.0252860002219677
29.423768,-9.93162,21.1819648742676,0.0113928094506264,20.8313579559326,0.00998498871922493,20.7798347473145,0.0132773350924253,20.7787208557129,0.0282161440700293,96080294237792470,29.42380478,-9.93165451,21.0655002593994,0.0379600003361702,20.8367004394531,0.0281470008194447,20.793399810791,0.0268159992992878,20.753999710083,0.0417869985103607,20.9178009033203,0.0344570018351078
30.210668,-9.751591,21.1305809020996,0.0106584737077355,20.8425426483154,0.0102498084306717,20.7765216827393,0.012044882401824,20.7441749572754,0.0178453754633665,96290302106608447,30.21070196,-9.75162821,21.1566009521484,0.0387950018048286,20.8234004974365,0.0341649986803532,20.7894992828369,0.0152519997209311,20.7437000274658,0.0590850003063679,20.8775005340576,0.0462520010769367
29.690024,-9.709552,21.1364669799805,0.00889177899807692,19.5863227844238,0.00337256770581007,18.6482181549072,0.00210680090822279,18.2695236206055,0.00208496442064643,96340296900228901,29.69004248,-9.70958641,21.0273990631104,0.0377180017530918,19.7042999267578,0.0103630004450679,18.7907009124756,0.00479699997231364,18.3675994873047,0.010971000418067,18.8966007232666,0.0080180000513792
30.723407,-10.005191,21.1326389312744,0.0108829941600561,20.7955207824707,0.00861348211765289,20.6988754272461,0.0102058155462146,20.7096977233887,0.0167301297187805,95990307233744135,30.72342532,-10.00523089,21.1088008880615,0.0652550011873245,20.8397998809814,0.0290789995342493,20.6860008239746,0.0195269994437695,20.6292991638184,0.047690000385046,20.770299911499,0.0363080017268658
29.833697,-9.600366,21.2071228027344,0.0113245164975524,19.8584423065186,0.00491470284759998,19.0515575408936,0.00318673858419061,18.6996974945068,0.00320319575257599,96470298336709926,29.83372707,-9.60040919,21.2779006958008,0.0451389998197556,19.9673004150391,0.0323439985513687,19.1697006225586,0.00816500000655651,18.7917995452881,0.0064619998447597,19.2343006134033,0.0128520000725985
30.075492,-9.849243,21.1833648681641,0.0132204154506326,20.9199466705322,0.011750784702599,20.8472805023193,0.0128328083083034,20.8091278076172,0.0228986144065857,96180300755221265,30.07552045,-9.84927863,21.1618995666504,0.0349420011043549,20.8535003662109,0.0302930008620024,20.7845993041992,0.0150199998170137,20.6991004943848,0.0754479989409447,20.8204002380371,0.0388109982013702
29.79248,-9.80657,21.1352310180664,0.00926115363836288,20.0851249694824,0.00485177570953965,19.7058944702148,0.00523986248299479,19.5203323364258,0.00545335002243519,96230297924782498,29.79251104,-9.80660353,21.0624008178711,0.0955210030078888,20.1620998382568,0.0205390006303787,19.7570991516113,0.00921500008553267,19.5725994110107,0.0114660002291203,19.8787994384766,0.0154560003429651
29.380303,-9.961869,21.1537036895752,0.00840451940894127,19.7273540496826,0.00377013231627643,18.8657341003418,0.00247526378370821,18.4849414825439,0.00294799124822021,96040293803286159,29.38034547,-9.96190623,21.019100189209,0.0366589985787869,19.8761005401611,0.0100100003182888,18.9965991973877,0.00519399996846914,18.5953006744385,0.00475399987772107,19.0918998718262,0.00817300006747246
29.871099,-9.664489,21.156774520874,0.00926858372986317,20.8600730895996,0.00916765537112951,20.8165836334229,0.0114831430837512,20.834056854248,0.0186290424317122,96400298710902993,29.8711336,-9.66452611,21.1977005004883,0.0224929992109537,20.8668003082275,0.0255169998854399,20.7749004364014,0.0138779999688268,20.6765003204346,0.039707999676466,20.8931007385254,0.0525109991431236
30.459854,-10.450381,21.125675201416,0.0110418563708663,19.7434387207031,0.00414847955107689,19.0776424407959,0.00356152653694153,18.7848834991455,0.00472263619303703,95450304598719916,30.45987092,-10.45038811,21.0398006439209,0.0193269997835159,19.8966007232666,0.0174649991095066,19.2005004882813,0.00578399980440736,18.869800567627,0.0100849997252226,19.316499710083,0.0137550001963973
29.568388,-9.507107,21.1936931610107,0.0082539077848196,20.2015266418457,0.00523029966279864,19.8118515014648,0.00443203980103135,19.6254367828369,0.00637170439586043,96590295683691912,29.56840777,-9.50713319,21.0811004638672,0.0548550002276897,20.1555004119873,0.0297200009226799,19.8931007385254,0.0207959990948439,19.6720008850098,0.0196059998124838,19.8638000488281,0.0429509989917278
29.30661,-9.914102,21.1436061859131,0.00884631648659706,19.5831527709961,0.0031976334284991,18.4107131958008,0.00180858769454062,17.9201259613037,0.00190896179992706,96100293066213464,29.30665018,-9.91413742,21.0795993804932,0.0653500035405159,19.7495002746582,0.00645500002428889,18.5718994140625,0.0037760001141578,18.0487003326416,0.0067420001141727,18.6718006134033,0.00734899984672666
30.631979,-9.554504,21.1727161407471,0.0101070646196604,19.7239933013916,0.00381417851895094,18.6564064025879,0.00220482680015266,18.2281017303467,0.00243139592930675,96530306319874947,30.63201898,-9.55452371,21.0834007263184,0.0338740013539791,19.8847999572754,0.0107819996774197,18.8138008117676,0.00393400015309453,18.3313007354736,0.00917799957096577,18.9085998535156,0.00728499982506037
30.314393,-10.407776,21.1899814605713,0.0115579972043633,21.0834579467773,0.0103767719119787,20.9910259246826,0.0126062026247382,20.8111972808838,0.0168082639575005,95510303143930974,30.31442289,-10.40779862,21.0788993835449,0.0364320017397404,20.9696998596191,0.0647009983658791,20.9720993041992,0.0203799996525049,20.7504997253418,0.0506559982895851,21.1079006195068,0.0577850006520748
29.74114,-9.940579,21.1480236053467,0.00967433582991362,20.8260517120361,0.00816136971116066,20.7953205108643,0.0103060537949204,20.8014373779297,0.0164814274758101,96070297411661664,29.74117649,-9.94061845,21.0599994659424,0.0406010001897812,20.7789001464844,0.0396640002727509,20.7656993865967,0.0141559997573495,20.6975994110107,0.0481260009109974,20.9223003387451,0.0335990004241467
30.065625,-10.058158,21.2110805511475,0.0128640895709395,21.1258487701416,0.0129309156909585,20.9349365234375,0.0126466900110245,20.9478244781494,0.0233287382870913,95930300656700572,30.06564737,-10.05818812,21.0056991577148,0.0652920007705688,21.0372009277344,0.0416309982538223,20.8680000305176,0.0230080001056194,20.7763004302979,0.0563259981572628,20.9225997924805,0.0416559986770153
30.733579,-10.46692,21.1728630065918,0.013500327244401,19.785572052002,0.00455646915361285,19.0166721343994,0.0031465741340071,18.6799468994141,0.00349849835038185,95440307335760068,30.7336055,-10.46694506,21.1485004425049,0.0384609997272491,19.8803005218506,0.0126900002360344,19.1427001953125,0.00710299983620644,18.7712001800537,0.00776500022038817,19.2476005554199,0.0108230002224445
29.331386,-10.0487,21.1389503479004,0.0089915981516242,19.667501449585,0.00387119082733989,18.7400169372559,0.00247734296135604,18.3461017608643,0.00272679375484586,95940293314341936,29.33142474,-10.04873187,20.9181995391846,0.0341419987380505,19.8022003173828,0.0119920000433922,18.8775005340576,0.00526699982583523,18.4710998535156,0.0160310007631779,18.9857997894287,0.00799900013953447
30.796283,-9.654597,21.1584758758545,0.00978603307157755,20.914306640625,0.0093346294015646,20.8599681854248,0.0129789691418409,20.8783073425293,0.0176862087100744,96410307963024880,30.79631722,-9.65462298,21.1061992645264,0.0341349989175797,20.8262004852295,0.02785300090909,20.7651996612549,0.0347170010209084,20.7773990631104,0.0415770001709461,20.8612995147705,0.044378999620676
29.481721,-10.155789,21.1821613311768,0.00775624485686421,20.8606281280518,0.00686388369649649,20.8167419433594,0.010154452174902,20.8145122528076,0.017570810392499,95810294817313428,29.48175883,-10.15581796,21.1294002532959,0.0417100004851818,20.7947006225586,0.0331810005009174,20.8122005462646,0.034451000392437,20.7282009124756,0.0317410007119179,20.8297996520996,0.0547170005738735
30.834971,-9.572484,21.1547355651855,0.013673615641892,20.4116802215576,0.00847432855516672,20.1658134460449,0.00951144006103277,20.0749778747559,0.012140785343945,96510308350183379,30.83500438,-9.57251106,21.1068992614746,0.0317969992756844,20.4573993682861,0.0182280000299215,20.1865997314453,0.00980599969625473,20.1186008453369,0.0268389992415905,20.3358993530273,0.0257229991257191
29.679049,-9.949144,21.1399593353271,0.00805965345352888,21.0567493438721,0.00883788708597422,20.78537940979,0.00991072785109282,20.8377151489258,0.0168129187077284,96060296790971392,29.67907914,-9.94917986,20.6728992462158,0.037576001137495,20.6840000152588,0.0546469986438751,20.4669990539551,0.0285379998385906,20.4190006256104,0.0523369982838631,20.5552997589111,0.042858999222517
29.070985,-9.807779,22.620756149292,0.0306160021573305,20.7986354827881,0.00866633839905262,18.6631031036377,0.00217468035407364,17.7272682189941,0.002039710059762,96230290709391054,29.07102444,-9.80781256,21.9689998626709,0.0840300023555756,21.0662002563477,0.0191249996423721,18.9556999206543,0.00393499992787838,17.9888000488281,0.0079150004312396,19.0375995635986,0.00912700034677982
29.031066,-9.898081,22.8488674163818,0.034215122461319,21.4563331604004,0.0621795020997524,20.6481056213379,0.00995875988155603,20.2826175689697,0.0137647809460759,96120290310452737,29.03111079,-9.89811441,-999,-999,21.4761009216309,0.0535349994897842,20.7520999908447,0.016457999125123,20.3416996002197,0.0301939994096756,20.7903995513916,0.0296240001916885
29.093966,-9.662055,22.7204818725586,0.0334144979715347,21.0974197387695,0.0104268239811063,20.0158252716064,0.00624259188771248,19.5551204681396,0.00747035257518291,96400290939565926,29.09401332,-9.66208324,21.6047992706299,0.11795300245285,21.278299331665,0.0357589982450008,20.1728000640869,0.0113359997048974,19.7098999023438,0.0260429996997118,20.3150997161865,0.0178559999912977
29.28824,-9.721504,23.074426651001,0.0472454726696014,21.792064666748,0.0182268563657999,20.6398029327393,0.00934690237045288,20.18727684021,0.0144530795514584,96330292882904548,29.28828009,-9.72153654,22.1772994995117,0.166042998433113,21.5529003143311,0.0767199993133545,20.8150005340576,0.0100530004128814,20.2856006622314,0.0345529988408089,20.81369972229,0.0311270002275705
29.217105,-10.140777,22.7349109649658,0.0338314771652222,21.1428604125977,0.0114598628133535,19.5569496154785,0.00392396934330463,18.9058799743652,0.00341898482292891,95830292169781376,29.21714311,-10.14081095,-999,-999,21.4262008666992,0.0388620011508465,19.8047008514404,0.00768199982121587,19.0746002197266,0.0114609999582171,19.9451999664307,0.0154320001602173
29.23058,-9.928791,22.8460559844971,0.0537046082317829,21.286470413208,0.0159623008221388,20.3531875610352,0.0088622085750103,19.9372730255127,0.0156017486006022,96080292305725803,29.23061732,-9.92882756,-999,-999,21.3418998718262,0.0229989998042583,20.482400894165,0.0149100003764033,20.0457992553711,0.0157490000128746,20.5386009216309,0.0359750017523766
29.218441,-9.760618,22.7612991333008,0.0476657003164291,21.4051933288574,0.0195275656878948,20.927978515625,0.0194402039051056,20.6307048797607,0.0323705337941647,96280292184657626,29.21847717,-9.76064273,-999,-999,21.4346008300781,0.0205610003322363,20.9437999725342,0.0348329991102219,20.6431007385254,0.0533000007271767,21.0039005279541,0.0502509996294975
29.151765,-9.884409,22.6816577911377,0.0314389318227768,21.2094497680664,0.0103932041674852,20.0168590545654,0.0055431192740798,19.5246467590332,0.00664109783247113,96130291517019056,29.15178935,-9.88445617,-999,-999,21.3092002868652,0.027250999584794,20.1660003662109,0.0154569996520877,19.6639995574951,0.0146049996837974,20.2357006072998,0.0208229999989271
29.093202,-10.136916,22.6515827178955,0.0294540897011757,21.0869655609131,0.00932331755757332,19.802921295166,0.0043411641381681,19.2697887420654,0.00458384864032269,95830290930295949,29.09324262,-10.13695226,-999,-999,21.2921009063721,0.0605259984731674,19.9981002807617,0.0131449997425079,19.4188003540039,0.0182249993085861,20.0960006713867,0.0208880007266998
29.0941,-9.812977,22.7462158203125,0.031145878136158,21.287914276123,0.0103614125400782,20.1013088226318,0.00630204891785979,19.6193656921387,0.00760248210281134,96220290940834824,29.0941452,-9.81301257,22.1214008331299,0.181428998708725,21.5102005004883,0.0472979992628098,20.2332000732422,0.0109059996902943,19.7168998718262,0.0158590003848076,20.2572002410889,0.028974000364542
29.938329,-10.401415,20.074779510498,0.0043728556483984,18.8656311035156,0.00181029958184808,18.4319801330566,0.00165850226767361,18.2286128997803,0.00209798663854599,95510299383528659,29.93836777,-10.40143627,20.0200996398926,0.0123020000755787,18.9557991027832,0.00579799991101027,18.4913997650146,0.0055030002258718,18.2751998901367,0.00614600023254752,18.5809001922607,0.00808900035917759
30.079461,-9.682632,20.1231288909912,0.00578618003055453,18.7542133331299,0.00226726708933711,17.8764533996582,0.00175914983265102,17.4923000335693,0.00172775262035429,96380300794731190,30.07948746,-9.68267497,20.0673999786377,0.0136540001258254,18.88330078125,0.00853400025516748,18.0062007904053,0.00314299995079637,17.605899810791,0.00487999990582466,18.0746002197266,0.00485899997875094
30.397727,-9.89064,20.0981464385986,0.00583938183262944,18.6366920471191,0.00250965310260654,17.0164928436279,0.00103853445034474,16.3348350524902,0.000791668251622468,96130303977731591,30.39775287,-9.89067214,20.06130027771,0.0138520002365112,18.8701992034912,0.0116050001233816,17.2500991821289,0.00322899990715086,16.5330009460449,0.00441699987277389,17.3393001556396,0.00303400005213916
30.692848,-10.472435,20.040225982666,0.00761172082275152,19.6788902282715,0.00421340996399522,19.5484676361084,0.00466041406616569,19.5206260681152,0.00692811608314514,95430306928503462,30.69287704,-10.47245878,20.0293006896973,0.0166629999876022,19.6571006774902,0.0116459997370839,19.5720996856689,0.0083370003849268,19.5452003479004,0.0128210000693798,19.7078990936279,0.0150399999693036
29.328153,-9.779843,20.0924530029297,0.00327153061516583,19.7888011932373,0.00303664896637201,19.7421798706055,0.00391522888094187,19.8955478668213,0.00824831705540419,96260293281694565,29.32818528,-9.77987369,20.3043994903564,0.0132769998162985,19.861400604248,0.0252299997955561,19.8439998626709,0.0156369991600513,20.0450000762939,0.0361590012907982,19.94580078125,0.0233149994164705
30.926397,-10.015159,20.1527481079102,0.0099031412974,19.8573780059814,0.00630502542480826,19.7810916900635,0.00760485231876373,19.7789916992188,0.00875029433518648,95980309263942237,30.92641682,-10.01519899,20.1550006866455,0.0194589998573065,19.8724994659424,0.0115599995478988,19.7772998809814,0.0118930004537106,19.7779998779297,0.0215249992907047,19.8978004455566,0.0211629997938871
30.390896,-10.203073,20.1170482635498,0.0051895696669817,19.5184631347656,0.00333150429651141,19.3176918029785,0.00345499347895384,19.2477035522461,0.00444863690063357,95750303909046627,30.39092141,-10.2031022,20.0569000244141,0.0111440001055598,19.550500869751,0.00979399960488081,19.3271999359131,0.00582600012421608,19.2824993133545,0.00972799956798553,19.4326000213623,0.00704899989068508
30.840531,-10.286662,20.1030502319336,0.00681662047281861,20.0898590087891,0.00714612612500787,19.953592300415,0.00889523327350616,19.8333320617676,0.0102175809442997,95650308405436358,30.84055645,-10.28669627,20.2950000762939,0.0231679994612932,20.1781997680664,0.0260080005973578,20.0340995788574,0.0161749999970198,19.9295997619629,0.0216310005635023,20.1476993560791,0.0268869996070862
30.874311,-9.789961,20.1367607116699,0.00508316792547703,19.7985801696777,0.00440638465806842,19.723575592041,0.00583618739619851,19.7058372497559,0.0069849519059062,96250308743512465,30.87434063,-9.78999133,20.1082992553711,0.0189050007611513,19.8248996734619,0.0239700004458427,19.7171001434326,0.0122410003095865,19.7113990783691,0.0187020003795624,19.7758007049561,0.0190750006586313
29.727511,-9.643853,20.1209297180176,0.00380461663007736,19.8044052124023,0.00356254680082202,19.7217636108398,0.00414017867296934,19.716272354126,0.0058617047034204,96420297275107750,29.7275416,-9.64389104,20.081600189209,0.0212900005280972,19.8806991577148,0.0177839994430542,19.733699798584,0.0105360001325607,19.7136001586914,0.0171590000391006,19.8323993682861,0.0128769995644689
30.469256,-9.960247,20.1224746704102,0.00514636747539043,18.6207237243652,0.0020651479717344,17.3324642181396,0.00109039340168238,16.8026599884033,0.000816555344499648,96040304692768054,30.46928799,-9.9602869,20.0041999816895,0.0255210008472204,18.8274002075195,0.0102180000394583,17.5217990875244,0.00455200020223856,16.9309005737305,0.00559400022029877,17.6051006317139,0.00455299997702241
29.985094,-10.213412,20.1351985931396,0.00531088281422853,18.6666889190674,0.00186864472925663,17.6469135284424,0.00129943946376443,17.2255744934082,0.00101166812237352,95740299851224275,29.98512058,-10.21343997,20.0590000152588,0.0133870001882315,18.8346004486084,0.00825200043618679,17.7952995300293,0.00356899993494153,17.3290004730225,0.00462599983438849,17.8726997375488,0.00803999975323677
30.782514,-10.23602,20.126615524292,0.00636851554736495,19.6740913391113,0.00428224261850119,19.534252166748,0.00422208057716489,19.4868049621582,0.00647856248542666,95710307825317141,30.78254013,-10.23605372,20.0888996124268,0.00803699996322393,19.6896991729736,0.0118599999696016,19.5235996246338,0.00720199989154935,19.4764995574951,0.00940500013530254,19.6147994995117,0.0168180000036955
30.49115,-9.614609,20.1601848602295,0.00475707743316889,18.7742099761963,0.00204377784393728,17.8694305419922,0.00134805554989725,17.4924182891846,0.00120798498392105,96460304911432801,30.49118534,-9.61464307,20.0862998962402,0.0121109997853637,18.9071006774902,0.00613600015640259,18.0044994354248,0.0038699998985976,17.5790996551514,0.00394599977880716,18.076000213623,0.00604700017720461
30.450037,-9.747535,20.1453151702881,0.00522200716659427,18.8506622314453,0.00236885854974389,18.3108177185059,0.00200215424410999,18.0657081604004,0.00189639313612133,96300304500763305,30.45006831,-9.74757352,20.1207008361816,0.0184659995138645,18.9540004730225,0.00677199987694621,18.3714008331299,0.00871799979358912,18.1450996398926,0.00578100001439452,18.4820995330811,0.0249690003693104
30.63785,-9.998813,20.1511077880859,0.00521535519510508,19.8671054840088,0.0041681844741106,19.7828369140625,0.0048204674385488,19.7758083343506,0.00753525551408529,96000306378141776,30.63787794,-9.99884649,20.1667995452881,0.0204900000244379,19.8906002044678,0.0151859996840358,19.766300201416,0.011625999584794,19.7602996826172,0.0209810007363558,19.8486003875732,0.0182319991290569
30.376085,-9.608836,20.1690483093262,0.00473150843754411,19.151891708374,0.002611069008708,18.7641334533691,0.00229263817891479,18.5790748596191,0.00258617266081274,96460303761109783,30.37612109,-9.60886848,20.111400604248,0.0220529995858669,19.2250003814697,0.00509800016880035,18.8199005126953,0.00581099977716804,18.6282005310059,0.00892500020563602,18.9062004089355,0.00934499967843294
29.510706,-9.590916,20.1607818603516,0.00422319723293185,19.6202011108398,0.00415746076032519,19.4556331634521,0.00431931624189019,19.3886413574219,0.00772499805316329,96490295106921318,29.51073652,-9.59094907,20.1016998291016,0.00853700004518032,19.6692008972168,0.00992199964821339,19.464599609375,0.00387699995189905,19.4004001617432,0.0211050007492304,19.5729007720947,0.00884400028735399
30.632163,-10.310726,20.1872501373291,0.00561442226171494,18.6673488616943,0.00192452990449965,17.2215480804443,0.000893873686436564,16.6154747009277,0.000749757222365588,95620306321417490,30.63218618,-10.31075637,20.0767993927002,0.0185620002448559,18.8738994598389,0.00922800041735172,17.4307994842529,0.00269500003196299,16.7814998626709,0.00477200001478195,17.4999008178711,0.00307999993674457
29.525304,-10.389679,20.1471309661865,0.00425518816336989,19.6168956756592,0.00320710358209908,19.4665279388428,0.0039998865686357,19.4134902954102,0.00519398972392082,95530295253052748,29.52534527,-10.38970508,20.1135997772217,0.0152200004085898,19.6543006896973,0.0104539999738336,19.4782009124756,0.00763199990615249,19.4088001251221,0.0129239996895194,19.5748996734619,0.0133149996399879
29.741588,-9.861218,20.1855659484863,0.00654273619875312,19.0633697509766,0.00343498354777694,18.6265468597412,0.0030536986887455,18.4230632781982,0.00416922010481358,96160297415976901,29.74161221,-9.86125086,20.1145000457764,0.0113530000671744,19.1578006744385,0.00516799977049232,18.7203998565674,0.00754899997264147,18.4881992340088,0.0073110000230372,18.8048992156982,0.00905200000852346
30.693337,-9.93755,20.1868057250977,0.00536669557914138,19.7885704040527,0.00446685729548335,19.6713676452637,0.00521772261708975,19.6476917266846,0.00615665316581726,96070306933165300,30.69336255,-9.93758598,20.1840991973877,0.0133180003613234,19.8031997680664,0.0122320000082254,19.6875,0.0100320000201464,19.6294002532959,0.0098879998549819,19.7835006713867,0.0210219994187355
